339,243,242
237,99,101
240,97,99
241,95,97
249,89,91
251,87,89
252,85,87
343,252,344
83,2,1
442,252,251
252,343,85
242,243,93
339,438,522
522,249,243
342,251,249
249,251,89
342,442,251
246,47,351
442,351,344
451,246,442
351,4,344
85,343,83
344,46,343
343,3,2
236,233,50
343,46,3
344,4,46
342,451,442
442,246,351
451,48,246
451,245,48
438,451,342
438,340,247
337,446,339
336,340,446
518,521,596
334,237,331
339,522,243
438,342,522
240,335,241
333,596,431
335,337,241
335,518,437
321,322,225
225,322,228
230,234,103
331,521,334
516,656,424
326,230,228
424,326,322
330,230,326
330,331,234
330,426,428
318,417,320
589,505,416
517,418,588
321,320,418
423,517,420
418,417,588
516,517,423
421,418,517
325,324,425
428,521,331
593,516,423
516,424,421
516,421,517
322,321,421
421,424,322
656,426,424
523,431,428
428,331,330
425,324,523
431,596,521
334,518,335
334,521,518
596,597,518
336,446,437
351,47,4
438,245,451
247,6,245
246,5,47
246,48,5
437,597,336
437,518,597
426,656,425
333,332,596
438,247,245
244,49,247
336,444,236
597,596,332
238,332,333
444,597,332
340,244,247
236,7,244
245,6,48
6,247,49
49,244,7
523,329,431
235,9,51
8,233,238
236,444,233
51,238,235
233,332,238
593,325,425
226,235,329
333,235,238
226,9,235
426,523,428
324,329,523
426,425,523
656,516,593
226,329,324
235,333,329
588,654,420
588,417,509
656,593,425
53,10,232
423,327,593
224,226,324
654,416,420
654,589,416
593,327,325
423,420,323
505,647,594
410,499,414
578,571,698
744,642,698
571,744,698
584,703,652
569,703,744
402,494,492
571,569,744
408,311,306
647,578,698
500,503,571
509,589,654
504,583,589
583,578,647
583,504,499
505,583,647
504,414,499
503,500,412
410,414,313
578,499,500
578,583,499
312,410,313
500,499,410
509,415,504
417,318,415
589,509,504
654,588,509
569,503,498
306,305,405
498,408,405
412,311,408
305,403,405
401,491,493
496,498,405
575,569,498
571,503,569
412,408,503
301,399,401
301,298,399
403,493,496
491,566,568
403,401,493
303,301,401
405,403,496
305,303,403
491,399,488
296,294,395
488,397,487
298,296,397
401,399,491
298,397,399
566,491,488
395,393,484
395,487,397
484,555,560
747,695,644
484,481,555
560,563,487
646,566,563
566,488,563
399,397,488
573,568,745
493,491,568
574,573,745
575,496,573
566,699,568
570,492,494
567,699,646
745,568,699
629,554,551
555,481,554
632,690,634
560,638,563
636,695,690
555,554,632
660,602,662
600,533,602
716,712,662
712,707,660
667,604,661
614,539,604
667,614,604
623,543,614
707,710,661
672,623,614
710,719,667
678,625,623
715,718,665
718,758,716
669,716,662
718,759,758
750,710,753
667,661,710
751,712,754
751,707,712
660,707,661
751,753,707
669,718,716
669,665,718
754,758,794
754,716,758
785,765,750
729,672,719
689,735,764
694,550,628
729,719,765
672,667,719
778,753,751
710,707,753
778,777,753
765,719,750
769,729,765
733,678,729
628,788,694
686,733,788
796,769,765
735,748,639
796,735,769
639,550,694
476,553,550
686,788,628
201,304,302
587,636,557
636,631,557
776,686,631
489,587,398
489,644,587
297,302,400
304,307,404
747,638,695
634,555,632
489,492,567
400,402,492
729,678,672
733,682,678
686,682,733
686,776,739
739,690,632
776,636,690
739,629,682
632,554,629
686,739,682
776,690,739
555,634,560
690,695,634
563,638,646
634,695,638
567,747,644
646,638,747
575,652,703
575,573,652
573,574,652
745,570,574
699,570,745
699,567,570
404,497,494
652,574,497
647,501,594
647,698,501
310,406,407
642,744,703
595,642,406
595,698,642
407,584,497
406,642,584
319,316,219
416,505,316
423,323,327
420,319,323
221,319,219
420,416,319
236,50,7
327,232,325
52,226,224
233,8,50
238,51,8
229,232,327
10,224,232
221,229,323
319,221,323
219,12,54
595,443,501
350,525,422
350,214,525
350,55,214
221,11,229
229,11,53
55,12,214
221,54,11
221,219,54
13,55,350
206,210,443
422,501,443
56,210,206
350,422,210
56,13,210
14,206,211
14,56,206
15,209,204
211,308,310
310,407,307
406,584,407
206,308,211
443,595,308
211,310,209
308,406,310
304,404,402
407,497,404
302,402,400
404,494,402
310,307,209
407,404,307
302,304,402
201,204,304
398,297,400
204,209,307
769,735,694
796,764,735
735,639,694
748,577,472
440,476,289
440,436,486
357,20,19
476,550,472
193,297,295
398,587,513
183,440,184
486,557,553
440,486,476
631,628,553
486,513,557
295,398,513
476,486,553
436,513,486
295,297,398
297,198,302
57,14,211
304,204,307
201,58,204
15,57,209
58,15,204
198,16,201
59,198,193
201,302,198
297,193,198
295,187,193
58,201,16
435,180,289
184,440,289
18,183,184
187,295,436
60,187,183
60,17,187
198,59,16
193,17,59
193,187,17
357,19,180
184,289,180
60,183,18
18,184,61
435,528,357
61,180,19
577,435,472
357,195,20
577,528,435
467,433,256
435,357,180
528,195,357
577,256,528
467,577,689
433,143,256
62,20,195
195,143,62
195,256,143
143,356,21
143,433,356
62,143,21
21,356,63
63,356,147
23,348,146
147,356,433
23,64,348
384,411,471
353,64,22
146,384,432
146,348,384
471,586,696
411,433,586
348,353,411
22,63,147
411,353,147
348,64,353
786,617,764
586,433,467
577,467,256
617,586,467
796,785,764
796,765,785
617,786,696
777,750,753
617,689,764
617,467,689
795,778,781
777,785,750
798,777,778
786,785,777
795,798,778
786,777,798
795,706,798
696,786,706
705,601,784
471,696,601
711,605,697
601,706,784
762,697,784
643,510,704
762,781,794
762,795,781
784,795,762
784,706,795
780,789,721
711,762,794
721,605,711
590,452,359
761,721,711
691,452,605
711,697,762
605,452,590
590,643,697
704,432,581
590,359,510
361,520,267
359,254,510
257,160,141
643,590,510
697,605,590
384,581,432
384,471,581
705,704,581
510,432,704
24,352,142
146,432,352
23,146,65
432,142,352
254,141,142
65,352,24
66,141,25
25,160,67
141,254,257
26,158,175
67,160,158
359,257,254
257,361,267
359,361,257
520,439,267
441,272,515
441,162,272
175,439,282
175,158,439
176,162,27
176,272,162
176,27,68
158,26,67
162,69,27
346,28,69
144,71,29
28,149,70
149,261,154
362,360,258
154,144,29
154,258,144
258,261,362
258,154,261
701,592,441
261,149,592
701,441,515
592,346,441
640,591,506
362,261,506
702,640,701
506,592,701
453,649,360
511,434,255
649,511,360
145,144,255
362,453,360
621,787,727
360,511,255
649,742,565
506,591,362
724,797,800
609,591,700
453,362,591
772,640,702
700,591,640
519,282,439
767,792,779
650,702,515
740,772,702
702,650,740
564,651,743
272,376,515
529,693,650
515,376,650
272,282,376
452,361,359
651,564,520
520,519,439
529,376,519
519,564,529
780,761,759
615,564,743
519,520,564
452,651,361
452,691,651
615,768,720
743,691,789
743,789,768
691,605,721
650,693,740
529,615,693
564,615,529
743,768,615
779,792,749
779,799,767
752,713,755
792,720,783
759,752,780
783,768,782
715,752,759
782,789,780
780,721,761
789,691,721
718,715,759
714,668,664
713,752,715
782,780,752
663,668,713
608,610,668
665,663,715
608,668,663
664,717,714
755,782,752
610,606,664
530,531,606
659,717,664
749,792,756
668,714,713
756,792,783
717,756,714
717,749,756
714,755,713
714,756,755
722,763,757
766,800,797
799,793,708
763,766,797
709,666,722
709,659,666
616,670,671
725,766,723
620,619,541
726,760,725
618,670,616
618,674,670
670,674,725
618,619,674
676,726,674
728,774,773
760,787,800
760,726,773
688,724,770
800,787,770
453,688,649
770,787,742
779,793,799
763,797,793
742,688,770
708,797,724
693,767,740
693,720,767
767,772,740
799,708,772
772,700,640
708,724,609
649,688,742
453,609,688
591,609,453
700,708,609
434,511,512
511,649,565
738,790,626
731,679,734
791,771,732
731,734,771
680,653,741
479,379,580
390,653,561
390,391,653
685,684,746
561,653,680
746,684,680
658,514,561
791,730,731
730,728,675
771,791,731
732,774,791
727,773,774
787,760,773
547,622,620
622,673,675
676,728,726
676,675,728
624,622,548
675,620,622
552,627,624
734,790,771
679,673,624
731,730,673
630,627,556
679,624,627
630,683,627
736,790,734
658,684,737
746,681,685
561,684,658
561,680,684
683,734,679
683,736,734
572,648,637
576,524,430
409,430,185
185,79,38
576,648,579
775,637,648
737,687,637
684,685,687
349,524,213
495,657,775
39,349,80
80,349,213
349,79,185
349,430,524
349,39,79
648,495,775
576,430,495
657,526,582
189,427,526
349,185,430
526,427,582
495,409,657
185,38,355
737,582,658
657,409,526
185,355,409
355,189,526
347,190,527
390,561,514
409,355,526
355,78,189
38,78,355
283,190,207
37,189,78
37,347,189
283,299,390
36,190,347
37,36,347
207,299,283
77,207,190
36,77,190
35,76,207
171,279,299
275,379,279
427,527,514
427,347,527
279,391,299
379,479,391
514,283,390
527,190,283
790,738,771
641,585,645
653,479,741
653,391,479
771,677,732
738,641,677
645,692,677
621,742,787
645,542,692
565,742,621
641,645,677
585,270,375
375,542,645
565,621,542
580,641,738
580,598,508
275,598,379
450,345,508
641,508,585
598,450,508
345,163,445
156,270,163
72,148,31
585,375,645
270,271,375
434,512,271
565,542,512
145,354,30
145,434,354
145,30,71
31,148,156
72,354,148
30,354,72
163,345,32
345,197,33
75,168,34
197,450,275
75,197,168
33,74,345
197,345,450
74,32,345
35,207,77
168,171,34
168,279,171
76,171,207
34,171,76
197,75,33
